rel_type	rel_sense	conn_text	arg1_text	arg2_text
AltLex	Expansion.Instantiation	Temos um exemplo bem perto que nos é muito querido	como é que as empresas estão a promover o ASG para alcançarem resultados sólidos	Em 2012 , o State Street migrou 54 aplicações para o ambiente de_ a nuvem , e retirámos outras 85 . Virtualizámos os ambientes de_ os nossos sistemas operativos e completámos numerosos projetos de automação . Estas iniciativas criam um ambiente de trabalho mais móvel e reduzem a nossa pegada imobiliária . Permitem uma economia em custos operacionais na ordem de 23 milhões de dólares anuais e evitam emissões de 100 mil toneladas métricas de carbono . Isto equivale a retirar de_ as ruas 21 mil carros . É muito bom , não é
Explicit	Expansion.Conjunction	e	o State Street migrou 54 aplicações para o ambiente de_ a nuvem	retirámos outras 85
Implicit	Expansion.Conjunction	e	Em 2012 , o State Street migrou 54 aplicações para o ambiente de_ a nuvem , e retirámos outras 85	Virtualizámos os ambientes de_ os nossos sistemas operativos e completámos numerosos projetos de automação
Explicit	Expansion.Conjunction	e	Virtualizámos os ambientes de_ os nossos sistemas operativos	completámos numerosos projetos de automação
Implicit	Contingency.Cause.Result	assim	Virtualizámos os ambientes de_ os nossos sistemas operativos e completámos numerosos projetos de automação	Estas iniciativas criam um ambiente de trabalho mais móvel e reduzem a nossa pegada imobiliária
Explicit	Expansion.Conjunction	e	Estas iniciativas criam um ambiente de trabalho mais móvel	reduzem a nossa pegada imobiliária
Implicit	Contingency.Cause.Result	portanto	Estas iniciativas criam um ambiente de trabalho mais móvel	e reduzem a nossa pegada imobiliária
Implicit	Expansion.Conjunction	e	reduzem a nossa pegada imobiliária	Permitem uma economia em custos operacionais na ordem de 23 milhões de dólares anuais e evitam emissões de 100 mil toneladas métricas de carbono
Explicit	Expansion.Conjunction	e	Permitem uma economia em custos operacionais na ordem de 23 milhões de dólares anuais	evitam emissões de 100 mil toneladas métricas de carbono
AltLex	Expansion.Equivalence	Isto equivale a	evitam emissões de 100 mil toneladas métricas de carbono	retirar de_ as ruas 21 mil carros
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	portanto	Isto equivale a retirar de_ as ruas 21 mil carros	É muito bom , não é
Implicit	Expansion.Conjunction	e	A Pentair é um conglomerado industrial de_ os EUA	Há cerca de uma década , venderam o seu principal negócio de ferramentas elétricas e reinvestiram o que apuraram no negócio de_ a água
Explicit	Expansion.Conjunction	e	venderam o seu principal negócio de ferramentas elétricas	reinvestiram o que apuraram no negócio de_ a água
Implicit	Temporal.Asynchronous.Precedence	a seguir	venderam o seu principal negócio de ferramentas elétricas	e reinvestiram o que apuraram no negócio de_ a água
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	por conseguinte	Há cerca de uma década , venderam o seu principal negócio de ferramentas elétricas e reinvestiram o que apuraram no negócio de_ a água	Foi uma aposta muito grande
Implicit	Expansion.Conjunction	e	Há cerca de uma década , venderam o seu principal negócio de ferramentas elétricas e reinvestiram o que apuraram no negócio de_ a água . Foi uma aposta muito grande	Porque é que fizeram isso
AltLex	Contingency.Cause.Reason	Porque é que	"há um crescimento maior em água de_ o que em ferramentas elétricas , e esta companhia tem a visão direcionada para o que eles chamam de "" o novo Novo Mundo """	fizeram isso
Explicit	Expansion.Conjunction	e	há um crescimento maior em água de_ o que em ferramentas elétricas	"esta companhia tem a visão direcionada para o que eles chamam de "" o novo Novo Mundo """
Implicit	Expansion.Level-of-detail.Arg2-as-detail	porque	"esta companhia tem a visão direcionada para o que eles chamam de "" o novo Novo Mundo """	São quatro mil milhões de pessoas de_ a classe média que precisam de comida , de energia e de água
Implicit	Hypophora	será que	"A resposta pode surpreender -vos , mas é : "" Estão , sim """	"Estes casos são casos isolados ? "" Quero dizer , vamos lá . A sério ? As companhias que praticam a sustentabilidade estão mesmo bem financeiramente"
Implicit	Expansion.Conjunction	e	Estes casos são casos isolados	As companhias que praticam a sustentabilidade estão mesmo bem financeiramente
Implicit	Expansion.Level-of-detail.Arg2-as-detail	de facto	"A resposta pode surpreender -vos , mas é : "" Estão , sim """	Os dados mostram que as ações com melhores resultados de ASG vão tão bem como as outras
Implicit	Comparison.Contrast	e	É um índice de grandes companhias de mercados desenvolvidos em todo o mundo	A dourado , vemos um subgrupo de companhias avaliadas como tendo os melhores desempenhos ASG
Implicit	Expansion.Level-of-detail.Arg1-as-detail	em suma	A azul , vemos o MSCI World . É um índice de grandes companhias de mercados desenvolvidos em todo o mundo . A dourado , vemos um subgrupo de companhias avaliadas como tendo os melhores desempenhos ASG	Em mais de 3 anos não houve perda de desempenho
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	portanto	Em mais de 3 anos não houve perda de desempenho	Tudo bem
Explicit	Comparison.Concession.Arg2-as-denier	Mas	Tudo bem , certo	nós queremos mais
Implicit	Expansion.Conjunction	e	nós queremos mais	Eu quero mais
Implicit	Expansion.Instantiation	por exemplo	em_ alguns casos , pode haver um desempenho superior de ASG	A azul , vemos o desempenho de_ as 500 maiores companhias mundiais e a dourado , vemos um subconjunto de companhias com as melhores práticas em estratégias de alteração climática e gestão de riscos
Explicit	Comparison.Contrast	e	A azul , vemos o desempenho de_ as 500 maiores companhias mundiais	a dourado , vemos um subconjunto de companhias com as melhores práticas em estratégias de alteração climática e gestão de riscos
Implicit	Expansion.Level-of-detail.Arg2-as-detail	isto é	A azul , vemos o desempenho de_ as 500 maiores companhias mundiais e a dourado , vemos um subconjunto de companhias com as melhores práticas em estratégias de alteração climática e gestão de riscos	a_ o fim de quase oito anos , elas superaram o seu desempenho em quase dois terços
Implicit	Contingency.Cause.Result	portanto	elas superaram o seu desempenho em quase dois terços	Tudo bem , isto é uma correlação
Implicit	Expansion.Substitution.Arg1-as-subst	e	isto é uma correlação	Não é causalidade
Explicit	Comparison.Contrast	Mas	Não é causalidade	ilustra que a liderança em ambientalismo é compatível com bons retornos
Explicit	Contingency.Condition+SpeechAct	se	isto não devia ser a regra	o retorno é o mesmo ou melhor e o planeta beneficia
Implicit	Hypophora	será que	alguns estão e alguns de_ eles estão realmente na vanguarda	se o retorno é o mesmo ou melhor e o planeta beneficia , isto não devia ser a regra ? Os investidores , em especial os investidores institucionais estão empenhados
Explicit	Expansion.Conjunction	e	o retorno é o mesmo ou melhor	o planeta beneficia
Implicit	Expansion.Conjunction	e	Então , se o retorno é o mesmo ou melhor e o planeta beneficia , isto não devia ser a regra	Os investidores , em especial os investidores institucionais estão empenhados
Explicit	Expansion.Conjunction	e	alguns estão	alguns de_ eles estão realmente na vanguarda
Implicit	Expansion.Instantiation	por exemplo	alguns estão e alguns de_ eles estão realmente na vanguarda	A Hesta . A Hesta é um fundo de pensões de_ os empregados de_ os serviços de saúde e comunitários na Austrália , com ativos de 22 mil milhões de dólares
Implicit	Expansion.Conjunction	e	A Hesta é um fundo de pensões de_ os empregados de_ os serviços de saúde e comunitários na Austrália , com ativos de 22 mil milhões de dólares	Eles acreditam que o ASG tem o potencial de criar impacto em riscos e receitas
Explicit	Contingency.Cause.Result	assim	Eles acreditam que o ASG tem o potencial de criar impacto em riscos e receitas	incorporar o ASG no processo de investimento é fundamental a_ o seu dever de agir no melhor interesse de_ os membros de_ o fundo , é fundamental a_ o seu dever
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	por isso	Eles acreditam que o ASG tem o potencial de criar impacto em riscos e receitas , assim , incorporar o ASG no processo de investimento é fundamental a_ o seu dever de agir no melhor interesse de_ os membros de_ o fundo , é fundamental a_ o seu dever	Temos que gostar de_ os australianos , não é
Implicit	Expansion.Level-of-detail.Arg2-as-detail	e	"A CalPERS é um fundo de pensões 
para funcionários públicos na Califórnia"	Com ativos de 244 mil milhões de dólares , são o segundo maior de_ os EUA e o sexto maior de_ o mundo
Implicit	Expansion.Level-of-detail.Arg2-as-detail	e	Com ativos de 244 mil milhões de dólares , são o segundo maior de_ os EUA e o sexto maior de_ o mundo	estão a passar para investimentos 100 % sustentáveis integrando sistematicamente o ASG em todo o fundo
AltLex	Contingency.Cause.Reason	Porquê	Eles acreditam que é fundamental apoiar rendimentos de longo prazo sustentáveis	estão a passar para investimentos 100 % sustentáveis integrando sistematicamente o ASG em todo o fundo
Implicit	Expansion.Manner.Arg2-as-manner	assim	estão a passar para investimentos 100 % sustentáveis	integrando sistematicamente o ASG em todo o fundo
Implicit	Expansion.Level-of-detail.Arg2-as-detail	isto é	Eles acreditam que é fundamental apoiar rendimentos de longo prazo sustentáveis , ponto final	"a criação de valor de longo prazo requer a gestão eficaz "" de_ as três formas de capital : financeiro , humano e físico"
AltLex	Contingency.Cause+Belief.Reason+Belief	Esta é a razão por que	"a criação de valor de longo prazo requer a gestão eficaz "" de_ as três formas de capital : financeiro , humano e físico"	nos preocupamos com o ASG
Implicit	Comparison.Concession.Arg2-as-denier	no entanto	Esta é a razão por que nos preocupamos com o ASG	Eu falo com muitos investidores — faz parte de_ o meu trabalho — e nem todos eles encaram isto de_ esta maneira
Explicit	Expansion.Conjunction	e	Eu falo com muitos investidores	nem todos eles encaram isto de_ esta maneira
Implicit	Expansion.Substitution.Arg2-as-subst	pelo contrário	Eu falo com muitos investidores — faz parte de_ o meu trabalho — e nem todos eles encaram isto de_ esta maneira	"Ouço -os dizer muitas vezes : "" Pedem -nos para maximizar as receitas , "" portanto , não fazemos isso aqui "" , ou : "" Nós não queremos usar o portfólio "" para fazer declarações políticas"
Explicit	Contingency.Cause.Result	portanto	Pedem -nos para maximizar as receitas	não fazemos isso aqui
Explicit	Expansion.Disjunction	ou	"Pedem -nos para maximizar as receitas , "" portanto , não fazemos isso aqui"	"Nós não queremos usar o portfólio "" para fazer declarações políticas"
Implicit	Comparison.Concession.Arg2-as-denier	mas	"Ouço -os dizer muitas vezes : "" Pedem -nos para maximizar as receitas , "" portanto , não fazemos isso aqui "" , ou : "" Nós não queremos usar o portfólio "" para fazer declarações políticas"	"O que realmente me irrita é : "" Se quiserem fazer alguma coisa quanto a isso , "" ganhem dinheiro e deem os lucros para obras de caridade"
Explicit	Contingency.Condition.Arg2-as-cond	Se	ganhem dinheiro e deem os lucros para obras de caridade	quiserem fazer alguma coisa quanto a isso
Explicit	Expansion.Conjunction	e	ganhem dinheiro	deem os lucros para obras de caridade
Implicit	Expansion.Level-of-detail.Arg2-as-detail	isto é	deixem -me esclarecer uma coisa	As companhias e os investidores não são os únicos responsáveis pelo destino de_ o planeta
Implicit	Contingency.Cause.Reason	porque	As companhias e os investidores não são os únicos responsáveis pelo destino de_ o planeta	Eles não tem obrigações sociais ilimitadas
Implicit	Expansion.Level-of-detail.Arg2-as-detail	e	Eles não tem obrigações sociais ilimitadas	O investimento cauteloso e a teoria financeira não estão subordinados à sustentabilidade
Implicit	Expansion.Substitution.Arg2-as-subst	pelo contrário	O investimento cauteloso e a teoria financeira não estão subordinados à sustentabilidade	São compatíveis
Explicit	Contingency.Cause+Belief.Result+Belief	Portanto	São compatíveis	não estou a falar apenas de compensações
Explicit	Comparison.Concession.Arg2-as-denier	Mas	O investimento cauteloso e a teoria financeira não estão subordinados à sustentabilidade . São compatíveis . Portanto , não estou a falar apenas de compensações	os investidores institucionais são a peça chave para a sustentabilidade
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	por conseguinte	os investidores institucionais são a peça chave para a sustentabilidade	Porque é que eles têm a chave
AltLex	Contingency.Cause.Reason	Porque é que	A resposta é que eles têm o dinheiro . ( Risos ) Muito dinheiro . Quero dizer , muito dinheiro mesmo	eles têm a chave
Implicit	Expansion.Instantiation	por exemplo	muito dinheiro mesmo	O mercado global de ações vale 55 biliões de dólares
Implicit	Expansion.Conjunction	e	O mercado global de ações vale 55 biliões de dólares	O mercado global de títulos , 78 biliões
Implicit	Contingency.Cause.Result	portanto	O mercado global de ações vale 55 biliões de dólares . O mercado global de títulos , 78 biliões	Combinados , são 133 biliões
Implicit	Comparison.Similarity	em comparação	Combinados , são 133 biliões	São oito vezes e meia o PIB de_ os EUA
Implicit	Expansion.Equivalence	isto é	São oito vezes e meia o PIB de_ os EUA	É a maior economia de_ o mundo
Implicit	Expansion.Equivalence	isto é	É a maior economia de_ o mundo	É um poder de fogo excecional
Explicit	Contingency.Condition.Arg2-as-cond	se	podemos reconsiderar alguns desses desafios prementes , como a água fresca , o ar puro , dar de comer a 10 mil milhões de bocas	os investidores institucionais integrarem o ASG nos seus investimentos
Implicit	Comparison.Concession.Arg2-as-denier	e	podemos reconsiderar alguns desses desafios prementes , como a água fresca , o ar puro , dar de comer a 10 mil milhões de bocas , se os investidores institucionais integrarem o ASG nos seus investimentos	Que tal , se usassem todo esse poder de fogo para colocar mais de_ o seu capital em companhias que dão o seu melhor para resolver este desafios ou , pelo menos , não os agravar
Explicit	Expansion.Disjunction	ou	resolver este desafios	pelo menos , não os agravar
Explicit	Expansion.Conjunction	E	se usassem todo esse poder de fogo para colocar mais de_ o seu capital em companhias que dão o seu melhor para resolver este desafios ou , pelo menos , não os agravar	se trabalharmos , pouparmos e investirmos só para descobrir que o mundo onde nos aposentamos é mais cansativo e menos seguro de_ o que é agora
Explicit	Contingency.Condition.Arg2-as-cond	se	só para descobrir que o mundo onde nos aposentamos é mais cansativo e menos seguro de_ o que é agora	trabalharmos , pouparmos e investirmos
Explicit	Expansion.Conjunction	e	pouparmos	investirmos
Explicit	Expansion.Conjunction	E	E se trabalharmos , pouparmos e investirmos só para descobrir que o mundo onde nos aposentamos é mais cansativo e menos seguro de_ o que é agora	se não houver ar limpo ou água pura
Implicit	Comparison.Contrast	por outro lado	se usassem todo esse poder de fogo para colocar mais de_ o seu capital em companhias que dão o seu melhor para resolver este desafios ou , pelo menos , não os agravar ? E se trabalharmos , pouparmos e investirmos só para descobrir que o mundo onde nos aposentamos é mais cansativo e menos seguro de_ o que é agora ? E se não houver ar limpo ou água pura	Uma pergunta justa seria : E se toda essa coisa de risco de sustentabilidade for um exagero , superestimado , que não é urgente , uma coisa para consumidores virtuosos ou uma opção de estilo de vida
AltLex	Comparison.Concession.Arg1-as-denier	E se	"o presidente John F . Kennedy disse uma coisa sobre isso que acerta no alvo : "" Há riscos e custos em_ um programa de ação , "" mas eles são bem menores de_ o que os riscos a longo prazo "" de_ a inação confortável"	toda essa coisa de risco de sustentabilidade for um exagero , superestimado , que não é urgente , uma coisa para consumidores virtuosos ou uma opção de estilo de vida
Explicit	Comparison.Contrast	mas	Há riscos e custos em_ um programa de ação	"eles são bem menores de_ o que os riscos a longo prazo "" de_ a inação confortável"
Implicit	Expansion.Equivalence	de facto	"Há riscos e custos em_ um programa de ação , "" mas eles são bem menores de_ o que os riscos a longo prazo "" de_ a inação confortável"	Reconheço que há em_ isso um risco calculado
Explicit	Comparison.Concession.Arg2-as-denier	Mas	Reconheço que há em_ isso um risco calculado	as hipóteses de que não esteja completamente errado são melhores de_ o que a hipótese de a nossa casa arder totalmente ou de termos um acidente de carro
Explicit	Contingency.Cause.Reason	como	as hipóteses de que não esteja completamente errado são melhores de_ o que a hipótese de a nossa casa arder totalmente ou de termos um acidente de carro	tem por base um amplo consenso científico
Explicit	Expansion.Disjunction	ou	de a nossa casa arder totalmente	de termos um acidente de carro
Explicit	Contingency.Condition.Arg2-as-cond	se	Isso	não morarmos em Boston
Explicit	Contingency.Purpose.Arg2-as-goal	para	compramos um seguro	nos protegermos financeiramente no caso de essas coisas acontecerem
Explicit	Temporal.Synchronous	Quando	estamos a fazer duas coisas	investimos na sustentabilidade
Implicit	Expansion.Level-of-detail.Arg2-as-detail	isto é	Quando investimos na sustentabilidade estamos a fazer duas coisas	Estamos a criar uma cobertura , reduzindo o risco para o nosso planeta e para a nossa economia e , a_ o mesmo tempo , a curto prazo , não estamos a sacrificar o nosso desempenho
Explicit	Expansion.Conjunction	e	Estamos a criar uma cobertura	não estamos a sacrificar o nosso desempenho
Explicit	Temporal.Synchronous	a_ o mesmo tempo	Estamos a criar uma cobertura , reduzindo o risco para o nosso planeta e para a nossa economia	não estamos a sacrificar o nosso desempenho
Implicit	Comparison.Similarity	e	vocês gostaram	Eu também gosto
Implicit	Expansion.Conjunction	e	Eu também gosto	Eu gosto porque faz troça de_ os dois lados de_ a questão de_ a alteração climática
Explicit	Contingency.Cause.Reason	porque	Eu gosto	faz troça de_ os dois lados de_ a questão de_ a alteração climática
Implicit	Expansion.Conjunction	e	Eu gosto porque faz troça de_ os dois lados de_ a questão de_ a alteração climática	Aposto que não adivinham de que lado estou
Explicit	Expansion.Conjunction	Mas	Aposto que não adivinham de que lado estou	"o que eu gosto em_ isto é que me lembra uma coisa que Mark Twain disse : "" Planeia para o futuro , "" porque é onde vais passar o resto de_ a tua vida"
Explicit	Contingency.Cause.Reason	porque	Planeia para o futuro	é onde vais passar o resto de_ a tua vida
