rel_type	rel_sense	conn_text	arg1_text	arg2_text
Explicit	Expansion.Conjunction	e	levantam os polegares	andam por_ os caminhos com qualquer um , desde camionistas a mães de futebol
Implicit	Expansion.Conjunction	enquanto	De dia , saltam para comboios de mercadorias , levantam os polegares e andam por_ os caminhos com qualquer um , desde camionistas a mães de futebol	À noite , eles dormem sob as estrelas , amontoados com as suas matilhas de cães , gatos e ratos de companhia entre os seus corpos
Implicit	Comparison.Contrast	enquanto	Alguns viajantes metem -se à estrada por opção , renunciam a_ o materialismo , a_ os empregos tradicionais e a_ os graus universitários , em troca de um vislumbre de aventura	Outros vêm de_ a parte inferior de_ a sociedade , nunca tiveram uma oportunidade de ascender : rejeitados de adoções , adolescentes fugitivos a escapar de abusos e de casas implacáveis
Implicit	Comparison.Contrast	pelo contrário	Onde outros veem histórias de privação e fracasso económico	os viajantes visualizam a sua própria existência através de_ a perspetiva de_ a libertação e liberdade
Implicit	Expansion.Level-of-detail.Arg2-as-detail	assim	os viajantes visualizam a sua própria existência através de_ a perspetiva de_ a libertação e liberdade	Preferem viver fora de_ o excesso de_ o que veem como uma sociedade de consumo e de desperdício , de_ o que aprisionados em_ uma possibilidade irrealista no sonho americano tradicional
Implicit	Expansion.Level-of-detail.Arg2-as-detail	de facto	Preferem viver fora de_ o excesso de_ o que veem como uma sociedade de consumo e de desperdício , de_ o que aprisionados em_ uma possibilidade irrealista no sonho americano tradicional	Eles aproveitam -se de_ o facto de , nos Estados Unidos , cerca de 40 % de todos os alimentos acabarem no lixo , para procurar produtos perfeitamente bons em lixeiras e caixotes de_ o lixo
Explicit	Contingency.Purpose.Arg2-as-goal	para	Eles aproveitam -se de_ o facto de , nos Estados Unidos , cerca de 40 % de todos os alimentos acabarem no lixo	procurar produtos perfeitamente bons em lixeiras e caixotes de_ o lixo
Implicit	Expansion.Conjunction	além disso	Eles aproveitam -se de_ o facto de , nos Estados Unidos , cerca de 40 % de todos os alimentos acabarem no lixo , para procurar produtos perfeitamente bons em lixeiras e caixotes de_ o lixo	Sacrificam o conforto material em troca de_ o espaço e de_ o tempo para explorar um interior criativo , para sonhar , para ler , para trabalhar em música , arte e escrita
Explicit	Comparison.Concession.Arg2-as-denier	Mas	Sacrificam o conforto material em troca de_ o espaço e de_ o tempo para explorar um interior criativo , para sonhar , para ler , para trabalhar em música , arte e escrita	existem muitos aspetos de_ esta vida que estão longe de ser idílicos
Implicit	Contingency.Cause.Reason	porque	existem muitos aspetos de_ esta vida que estão longe de ser idílicos	Ninguém perde os seus demónios interiores a_ o meter -se à estrada
Explicit	Temporal.Synchronous	a_ o	Ninguém perde os seus demónios interiores	meter -se à estrada .
Implicit	Expansion.Level-of-detail.Arg2-as-detail	e	Ninguém perde os seus demónios interiores a_ o meter -se à estrada	O vício é real , os elementos são reais , os comboios de mercadorias mutilam e matam
Explicit	Expansion.Conjunction	e	os comboios de mercadorias mutilam	matam
Implicit	Expansion.Conjunction	e	O vício é real , os elementos são reais , os comboios de mercadorias mutilam e matam	Qualquer um que tenha vivido nas ruas pode confirmar a lista exaustiva de leis que criminalizam a existência de_ os sem-abrigo
Implicit	Expansion.Instantiation	por exemplo	Qualquer um que tenha vivido nas ruas pode confirmar a lista exaustiva de leis que criminalizam a existência de_ os sem-abrigo	Quem aqui sabe que , em muitas cidades de_ os Estados Unidos , é agora ilegal sentar -se no passeio , embrulhar -se em_ um cobertor , dormir no seu próprio carro , oferecer comida a um estranho
AltLex	Comparison.Contrast	Quem	Eu conheço estas leis	aqui sabe que , em muitas cidades de_ os Estados Unidos , é agora ilegal sentar -se no passeio , embrulhar -se em_ um cobertor , dormir no seu próprio carro , oferecer comida a um estranho
Explicit	Contingency.Cause.Reason	porque	Eu conheço estas leis	observei como amigos e outros viajantes foram levados para a prisão ou receberam citações por praticarem estes alegados crimes
Explicit	Expansion.Disjunction	ou	foram levados para a prisão	receberam citações por praticarem estes alegados crimes
Explicit	Contingency.Cause.Reason	por	amigos e outros viajantes foram levados para a prisão ou receberam citações	praticarem estes alegados crimes
AltLex	Contingency.Cause.Reason	porque	A resposta a esta pergunta é tão variada como as pessoas que se fazem à estrada , mas os viajantes costumam responder com uma única palavra : liberdade	alguém escolheria uma vida como esta , sob o domínio de leis discriminatórias , a comer de caixotes de_ o lixo , a dormir debaixo de pontes , a aceitar empregos sazonais aqui e ali
Explicit	Comparison.Concession.Arg2-as-denier	mas	A resposta a esta pergunta é tão variada como as pessoas que se fazem à estrada	os viajantes costumam responder com uma única palavra : liberdade
Explicit	Temporal.Asynchronous.Precedence	Até	haverá sempre quem procure a estrada aberta como meio de fuga , de libertação e , é claro , de rebelião	vivermos em_ uma sociedade em que a cada ser humano seja assegurada a dignidade no seu trabalho , para que possa trabalhar para viver bem , — não apenas trabalhar para sobreviver
Explicit	Contingency.Purpose.Arg2-as-goal	para que	a cada ser humano seja assegurada a dignidade no seu trabalho ,	possa trabalhar para viver bem
Explicit	Contingency.Purpose.Arg2-as-goal	para	possa trabalhar	viver bem
Explicit	Contingency.Purpose.Arg2-as-goal	para	trabalhar	sobreviver
